product_clean,meddra_pt,in_era1,in_era2,a,prr,n_methods
TRUVY VY BOOST,Nausea,FALSE,TRUE,4,4.92451433857539,3
TRUVY VY BOOST,Vomiting,FALSE,TRUE,4,5.46269881990764,3
UMARY,Contusion,FALSE,TRUE,4,23.5629432624114,4
UMARY,Haemorrhage,FALSE,TRUE,4,7.12191854233655,4
UMARY HYALURONIC ACID,Diarrhoea,FALSE,TRUE,4,3.43643055465875,3
UMARY HYALURONIC ACID,Hepatic Enzyme Increased,FALSE,TRUE,4,21.010659297276,4
UQORA DEFEND PART 2,Hospitalisation,FALSE,TRUE,4,22.4909167722856,4
WOMENS BALANCE HAIR GROWTH NUTRACEUTICAL,Dehydration,FALSE,TRUE,4,10.6003984063745,4
YOUTHEORY TURMERIC,Jaundice,FALSE,TRUE,4,115.995642701525,4
5-HTP,Confusional State,FALSE,TRUE,3,33.2977481234362,4
5-HTP,Insomnia,FALSE,TRUE,3,15.2819138755981,4
ACCELERATE WITH THERMOLIT,Dehydration,FALSE,TRUE,3,14.431230797036,4
ADVOCARE MNS 3,Dehydration,FALSE,TRUE,3,26.4622266401591,4
ADVOCARE OMEGAPLEX,Abdominal Pain,FALSE,TRUE,3,6.86761290322581,3
AG1 WHOLE FOOD,Pruritus,FALSE,TRUE,3,11.5558610709117,4
AG1 WHOLE FOOD DIETARY SUPPLEMENT,Atrial Fibrillation,FALSE,TRUE,3,6.90519480519481,3
AG1 WHOLE FOOD DIETARY SUPPLEMENT,Feeling Abnormal,FALSE,TRUE,3,5.91566533155318,3
AG1 WHOLE FOOD DIETARY SUPPLEMENT,Hepatic Enzyme Increased,FALSE,TRUE,3,6.35093167701863,3
AG1 WHOLE FOOD DIETARY SUPPLEMENT,Tremor,FALSE,TRUE,3,4.41611295681063,3
AG1 WHOLE FOOD NON SPECIFIC,Vomiting,FALSE,TRUE,3,5.85054945054945,3
AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Cystitis,FALSE,TRUE,3,17.8372926938593,4
AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Diverticulitis,FALSE,TRUE,3,4.45932317346481,3
AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Pancreatitis,FALSE,TRUE,3,7.96616955259734,4
AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Pharyngeal Swelling,FALSE,TRUE,3,12.2464994614556,4
AGELESS MALE PERFORMANCE,Hypertension,FALSE,TRUE,3,14.1934566145092,4
AGELESS MALE TONIGHT,Palpitations,FALSE,TRUE,3,6.75012683916794,3
AGELOC YOUTH (US),Blood Pressure Increased,FALSE,TRUE,3,4.87001341954374,3
ALIGN,Lactobacillus Infection,FALSE,TRUE,3,3802.85714285714,4
ALL DAY ENERGY GREENS,Blood Potassium Decreased,FALSE,TRUE,3,4.53689087165408,3
ALL DAY ENERGY GREENS,Blood Potassium Increased,FALSE,TRUE,3,8.88474462365591,4
ALL DAY ENERGY GREENS,Colitis,FALSE,TRUE,3,5.68623655913978,3
ALL DAY ENERGY GREENS,Gastritis,FALSE,TRUE,3,4.90192806822395,3
ALL DAY ENERGY GREENS,Influenza,FALSE,TRUE,3,15.2309907834101,4
ALL DAY ENERGY GREENS,Renal Disorder,FALSE,TRUE,3,4.58567464446757,3
ALL DAY ENERGY GREENS FRUITY,Cardiac Disorder,FALSE,TRUE,3,4.42711638003006,3
ALL DAY ENERGY GREENS FRUITY,Diarrhoea Haemorrhagic,FALSE,TRUE,3,20.1117572692794,4
ALL DAY ENERGY GREENS?,Intestinal Obstruction,FALSE,TRUE,3,26.1553588987217,4
ALPHA CRS+,Abdominal Pain,FALSE,TRUE,3,17.1748387096774,4
ARBONNE CLEANTOX HERBAL DETOX TEA,Abdominal Pain Upper,FALSE,TRUE,3,5.71628006872852,3
ARBONNE ENERGYFIZZ GINSENG FIZZ STICKS POMEGRANATE FLAVOR,Headache,FALSE,TRUE,3,7.54506802721089,4
ARBONNE ESSENTIALS BODY CLEANSE,Rash,FALSE,TRUE,3,3.94200177848039,3
ARBONNE ESSENTIALS DAILY FIBER BOOST,Pyrexia,FALSE,TRUE,3,4.81557971014493,3
ARBONNE ESSENTIALS DAILY FIBER BOOST,Throat Irritation,FALSE,TRUE,3,5.71655913978495,3
ARBONNE ESSENTIALS DIGESTION PLUS,Swelling,FALSE,TRUE,3,4.22560296846011,3
ARBONNE ESSENTIALS ENERGY FIZZ STICKS - CITRUS,Swelling,FALSE,TRUE,3,8.94853106077596,4
ARBONNE ESSENTIALS ENERGY FIZZ STICKS - CITRUS,Urticaria,FALSE,TRUE,3,4.78837153486139,3
ARBONNE ESSENTIALS ENERGY FIZZ STICKS - POMEGRANATE,Rash,FALSE,TRUE,3,4.23432028016555,3
ARBONNE ESSENTIALS ENERGY FIZZ STICKS - POMEGRANATE,Swelling,FALSE,TRUE,3,8.61678004535147,4
ARBONNE ESSENTIALS ENERGY FIZZ STICKS - POMEGRANATE,Urticaria,FALSE,TRUE,3,4.61085110071069,3
ARBONNE ESSENTIALS ENERGY FIZZ STICKS CITRUS,Dyspnoea,FALSE,TRUE,3,9.47402135231317,4
ARBONNE ESSENTIALS ENERGY FIZZ STICKS POMEGRANATE,Pharyngeal Oedema,FALSE,TRUE,3,64.1493975903615,4
ARBONNE ESSENTIALS GREENS BALANCE,Pruritus,FALSE,TRUE,3,5.77575976845152,3
ARBONNE ESSENTIALS HERBAL DETOX TEA,Abdominal Distension,FALSE,TRUE,3,4.77964882842932,3
ARBONNE ESSENTIALS HERBAL DETOX TEA,Erythema,FALSE,TRUE,3,5.47976640329784,3
ARBONNE ESSENTIALS HERBAL DETOX TEA,Pyrexia,FALSE,TRUE,3,5.28618769883351,3
ARBONNE ESSENTIALS HERBAL TEA,Dyspnoea,FALSE,TRUE,3,11.8429715302491,4
ARBONNE ESSENTIALS PROTEIN SHAKE MIX - CHOCOLATE,Swelling Face,FALSE,TRUE,3,9.40577830188679,4
ARBONNE ESSENTIALS PROTEIN SHAKE MIX - VANILLA,Erythema,FALSE,TRUE,3,5.76121343445287,3
ARBONNE ESSENTIALS PROTEIN SHAKE MIX - VANILLA,Swelling,FALSE,TRUE,3,5.9627719219556,3
ARBONNE GUTHEALTH DIGESTION & MICROBIOME SUPPORT,Vomiting,FALSE,TRUE,3,5.11903846153846,3
ARGI-VIVE III,Blood Pressure Increased,FALSE,TRUE,3,13.6406490179334,4
ARTRI AJO KING,Abdominal Distension,FALSE,TRUE,3,6.12599815724816,3
ARTRI AJO KING,Adrenal Insufficiency,FALSE,TRUE,3,311.66015625,4
ARTRI AJO KING,Cushing's Syndrome,FALSE,TRUE,3,207.7734375,4
ARTRI AJO KING,Cushingoid,FALSE,TRUE,3,191.790865384615,4
ARTRI AJO KING,Myocardial Infarction,FALSE,TRUE,3,7.81592868338558,4
ARTRI KING,Blood Glucose Increased,FALSE,TRUE,3,8.47512755102041,4
ARTRI KING,Cushing's Syndrome,FALSE,TRUE,3,135.602040816327,4
ARTRI KING,Gait Disturbance,FALSE,TRUE,3,7.78576310907138,4
ARTRI KING,Gastrointestinal Haemorrhage,FALSE,TRUE,3,19.1438175270108,4
ARTRI KING,Oedema,FALSE,TRUE,3,60.2675736961451,4
ARTRI KING,Swelling,FALSE,TRUE,3,4.74409472243708,3
BALANCE OF NATURE WHOLE PRODUCE FRUITS,Myocardial Infarction,FALSE,TRUE,3,6.25086206896552,3
BALANCE OF NATURE WHOLE PRODUCE FRUITS 90 CAPSULES,Abdominal Pain,FALSE,TRUE,3,4.47753155680224,3
BALANCE OF NATURE WHOLE PRODUCE FRUITS 90 CAPSULES,Atrial Fibrillation,FALSE,TRUE,3,12.6184980237154,4
BAUSCH + LOMB PRESERVISION AREDS 2,Dysphagia,FALSE,TRUE,3,7.99729567307692,4
BEACHBODY SHAKEOLOGY CHOCOLATE,Abdominal Pain,FALSE,TRUE,3,10.3033548387097,4
BEACHBODY SHAKEOLOGY CHOCOLATE,Vomiting,FALSE,TRUE,3,4.09492307692308,3
BELLY TRIM XP,Abdominal Pain Upper,FALSE,TRUE,3,5.27636796193497,3
BELLY TRIM XP,Muscle Spasms,FALSE,TRUE,3,17.9581646423752,4
BELLYTRIM XP,Abdominal Pain Upper,FALSE,TRUE,3,4.28656572164948,3
BENEFIBER,Diarrhoea,FALSE,TRUE,3,4.38019747668678,3
BENEFIBER PREBIOTIC FIBER SUPPLEMENT,Oropharyngeal Pain,FALSE,TRUE,3,36.5645604395604,4
BENEFIBER WITH WHEAT DEXTRIN,Decreased Appetite,FALSE,TRUE,3,6.68513241702984,3
BENEFIBER WITH WHEAT DEXTRIN,Diverticulitis,FALSE,TRUE,3,11.408323798627,4
BENEFIBER WITH WHEAT DEXTRIN,Flatulence,FALSE,TRUE,3,8.464240237691,4
BEYOND RAW LIT,Paraesthesia,FALSE,TRUE,3,22.5431959345003,4
BIO CLEANSE,Abdominal Pain Upper,FALSE,TRUE,3,6.86005154639175,3
BLINK NUTRITEARS,Vision Blurred,FALSE,TRUE,3,26.1111837802485,4
BLOOD PRESSURE FACTORS,Blood Pressure Increased,FALSE,TRUE,3,17.0514517506405,4
BODYDYNAMIX SLIMVANCE THERMOGENIC,Feeling Abnormal,FALSE,TRUE,3,11.3020390824129,4
BP COMPLETE 120,Blood Pressure Increased,FALSE,TRUE,3,13.6406490179334,4
BULLETPROOF BRAIN OCTANE OIL,Dizziness,FALSE,TRUE,3,8.90334448160535,4
BURN,Asthenia,FALSE,TRUE,3,5.46936677631579,3
BURN,Colitis,FALSE,TRUE,3,44.3383333333333,4
BURN,Haematemesis,FALSE,TRUE,3,35.376329787234,4
CALCIUM CARBONATE (CALCIUM CARBONATE) UNKNOWN,Blood Creatinine Increased,FALSE,TRUE,3,212.385638297872,4
CALCIUM CARBONATE (CALCIUM CARBONATE) UNKNOWN,Hypercalcaemia,FALSE,TRUE,3,475.339285714286,4
CALCIUM CARBONATE (CALCIUM CARBONATE) UNKNOWN,Milk-Alkali Syndrome,FALSE,TRUE,3,1996.425,4
CALCIUM CARBONATE (CALCIUM CARBONATE) UNKNOWN,Renal Failure Acute,FALSE,TRUE,3,212.385638297872,4
CALTRATE 600 + VITAMIN D,Throat Irritation,FALSE,TRUE,3,5.98289572393098,3
"CALTRATE 600 + VITAMIN D (CALCIUM CARBONATE, CHOLECALCIFEROL) TABLET",Constipation,FALSE,TRUE,3,13.9784663865546,4
CALTRATE 600 PLUS CHEWABLE,Malaise,FALSE,TRUE,3,8.83731739707835,4
CATALYST,Pyrexia,FALSE,TRUE,3,36.1698369565217,4
CATALYST - NONSPECIFIC,Blood Pressure Increased,FALSE,TRUE,3,17.0514517506405,4
CBD,Dyspnoea,FALSE,TRUE,3,6.76664972038638,3
CENTRUM ADULTS,Abdominal Pain Upper,FALSE,TRUE,3,4.89930044182622,3
CENTRUM ADULTS UNDER 50,Death,FALSE,TRUE,3,8.10444579780755,4
CENTRUM MULTIGUMMIES ADULT,Choking,FALSE,TRUE,3,8.02864897466828,4
CENTRUM MULTIGUMMIES ADULTS 50+,Foreign Body,FALSE,TRUE,3,5.93025846702317,3
CENTRUM MULTIGUMMIES ADULTS 50+,Malaise,FALSE,TRUE,3,6.62724103585657,3
CENTRUM SILVER,Blindness,FALSE,TRUE,3,5.81425438596491,3
"CENTRUM SILVER (MULTIMINERALS, MULTIVITAMINS) CHEWABLE TABLET",Dysphagia,FALSE,TRUE,3,7.99729567307692,4
"CENTRUM SILVER ADULTS 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Condition Aggravated,FALSE,TRUE,3,15.5706203667577,4
CENTRUM SILVER FOR MEN,Foreign Body,FALSE,TRUE,3,7.90790255496138,4
CENTRUM SILVER MEN'S 50+,Pneumonia,FALSE,TRUE,3,4.66752789195537,3
CENTRUM SILVER MEN'S 50+,Prostate Cancer,FALSE,TRUE,3,11.4486533198905,4
"CENTRUM SILVER MEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Nephrolithiasis,FALSE,TRUE,3,5.72893772893773,3
CENTRUM SILVER WOMEN 50+,Coeliac Disease,FALSE,TRUE,3,6.38070821983656,3
CENTRUM SILVER WOMEN 50+,Discomfort,FALSE,TRUE,3,7.69581602087158,4
CENTRUM SILVER WOMEN'S 50+,Dysphonia,FALSE,TRUE,3,5.13383838383838,3
CENTRUM SILVER WOMEN'S 50+,Glaucoma,FALSE,TRUE,3,11.4411255411255,4
CENTRUM SILVER WOMEN'S 50+,Vitamin D Increased,FALSE,TRUE,3,25.0274621212121,4
CHEAT,Dehydration,FALSE,TRUE,3,14.431230797036,4
CITRACAL,Throat Irritation,FALSE,TRUE,3,4.85222154595253,3
CITRACAL (CHOLECALCIFEROL + CALCIUM CITRATE) COATED TABLET,Dysphagia,FALSE,TRUE,3,9.59747596153846,4
CITRACAL (CHOLECALCIFEROL+ CALCIUM CITRATE) COATED TABLET,Choking,FALSE,TRUE,3,6.4226779252111,3
"CITRACAL CALCIUM + D SLOW RELEASE 1200 (CALCIUM CARBONATE, CALCIUM CITRATE, VITAMIN D, MAGNESIUM HYDROXIDE) FILM-COATED TABLET",Dysphagia,FALSE,TRUE,3,15.9981971153846,4
"CITRACAL CALCIUM + D3 GUMMIES (COLECALCIFEROL, TRICALCIUM PHOSPHATE)",Choking,FALSE,TRUE,3,8.02864897466828,4
CITRACAL GUMMIES,Choking,FALSE,TRUE,3,4.58728244011718,3
CITRACAL MAXIMUM,Odynophagia,FALSE,TRUE,3,9.71185185185185,4
CITRACAL MAXIMUM,Sensation Of Foreign Body,FALSE,TRUE,3,7.47065527065527,3
CITRACAL MAXIMUM ( CHOLECALCIFEROL+ CALCIUM CITRATE) FILM-COATED TABLET,Choking,FALSE,TRUE,3,10.7052673904302,4
CITRACAL MAXIMUM (CHOLECALCIFEROL + CALCIUM CITRATE) FILM-COATED TABLET,Regurgitation,FALSE,TRUE,3,40.319514661274,4
CITRACAL MAXIMUM (CHOLECALCIFEROL +CALCIUM CITRATE) FILM-COATED TABLET,Dysphagia,FALSE,TRUE,3,5.0495951417004,3
CITRACAL MAXIMUM (CHOLECALCIFEROL +CALCIUM CITRATE) FILM-COATED TABLET,Retching,FALSE,TRUE,3,15.6180786538838,4
CITRACAL MAXIMUM BAYER,Pharyngeal Injury,FALSE,TRUE,3,24.9859022556391,4
CITRACAL MAXIMUM PLUS,Retching,FALSE,TRUE,3,6.89478689374946,3
CITRACAL MAXIMUM(CHOLECALCIFEROL +CALCIUM CITRATE) FILM-COATED TABLET,Dysphagia,FALSE,TRUE,3,11.9977463942308,4
CITRACAL PETITES (CHOLECALCIFEROL + CALCIUM CITRATE) FILM-COATED TABLET,Regurgitation,FALSE,TRUE,3,38.5246376811594,4
CITRACAL PETITES (CHOLECALCIFEROL +CALCIUM CITRATE) FILM-COATED TABLET,Regurgitation,FALSE,TRUE,3,102.084398976982,4
CITRACAL PETITES(CHOLECALCIFEROL +CALCIUM CITRATE) FILM-COATED TABLET,Foreign Body,FALSE,TRUE,3,8.89672459893048,4
"CITRACAL PLUS BONE DENSITY BUILDER (CALCIUM CARBONATE, CALCIUM CITRATE, MINERALS, GENESTEIN) FILM-COATED TABLET",Drug Dependence,FALSE,TRUE,3,286.279569892473,4
"CITRACAL PLUS MAGNESIUM (CALCIUM CITRATE, VITAMIN D, MINERALS) FILM-COATED TABLET",Dysphagia,FALSE,TRUE,3,32,4
CITRACAL SLOW RELEASE,Foreign Body,FALSE,TRUE,3,8.89672459893048,4
CITRACAL SLOW RELEASE 1200,Retching,FALSE,TRUE,3,4.77845065355558,3
CITRACAL SLOW RELEASE 1200 BAYER,Choking,FALSE,TRUE,3,5.35203055890631,3
"CITRACAL, MAXIMUM, BAYER",Foreign Body,FALSE,TRUE,3,5.08269671504966,3
CITRICAL MAXIMUM,Foreign Body,FALSE,TRUE,3,5.93025846702317,3
CLARITY,Hospitalisation,FALSE,TRUE,3,50.5199240986717,4
CONCEPTION FOR HER FERTILITY AID AND MULTI,Abortion Spontaneous,FALSE,TRUE,3,119.564371257485,4
COSEVA ADVANCED TRS,Weight Increased,FALSE,TRUE,3,91.7965517241379,4
CREATINE,Chromaturia,FALSE,TRUE,3,75.2005649717514,4
CREATINE,Fatigue,FALSE,TRUE,3,15.4593495934959,4
DELTA 8,Anxiety,FALSE,TRUE,3,9.47046263345196,4
DELTA 8,Loss Of Consciousness,FALSE,TRUE,3,11.5704347826087,4
DESIGNS FOR HEALTH GI MICROB-X,Jaundice,FALSE,TRUE,3,74.0816326530612,4
DIGESTIVE ADVANTAGE PROBIOTIC GUMMIES,Abdominal Distension,FALSE,TRUE,3,49.0595823095823,4
EMERGEN-C,Anaphylactic Shock,FALSE,TRUE,3,8.76818783068783,4
EMERGEN-C,Neoplasm Malignant,FALSE,TRUE,3,6.39840733590734,3
EMERGEN-C CRYSTALS-STRAWBERRY BURST,Drug Dependence,FALSE,TRUE,3,214.701612903226,4
EMERGEN-C IMMUNE PLUS,Coronavirus Test Positive,FALSE,TRUE,3,Inf,4
EMERGEN-C IMMUNE PLUS,Neoplasm Malignant,FALSE,TRUE,3,44.9510135135135,4
ENFAMIL D-VI-SOL,Respiratory Arrest,FALSE,TRUE,3,319.464,4
ENFAMIL D-VI-SOL LIQUID VITAMIN D SUPPLEMENT,Choking,FALSE,TRUE,3,5.35203055890631,3
EQUELLE,Hypersensitivity,FALSE,TRUE,3,5.92497773820125,3
EQUELLE MENOPAUSE SYMPTOM RELIEF,Postmenopausal Haemorrhage,FALSE,TRUE,3,725.918181818182,4
ESSENTIAL FOR WOMEN PRENATAL MULTIVITAMIN,Gastrointestinal Disorder,FALSE,TRUE,3,38.2456896551724,4
ESTER C 24 HOUR IMMUNE SUPPORT,Choking,FALSE,TRUE,3,10.7052673904302,4
ESTER-C 24 HOUR IMMUNE SUPPORT,Foreign Body,FALSE,TRUE,3,5.47387906211436,3
ESTER-C 24 HOUR IMMUNE SUPPORT,Oropharyngeal Pain,FALSE,TRUE,3,22.4970414201183,4
ESTER-C 24 HOUR IMMUNE SUPPORT 1000MG COATED TABLETS,Dyspnoea,FALSE,TRUE,3,15.791221826809,4
EVINATURE CURQD-2,Abdominal Pain,FALSE,TRUE,3,34.3535483870968,4
EVINATURE CURQD-2,Intestinal Obstruction,FALSE,TRUE,3,235.610619469027,4
EVINATURE CURQD-4,Abdominal Pain,FALSE,TRUE,3,34.3535483870968,4
EVINATURE CURQD-4,Intestinal Obstruction,FALSE,TRUE,3,235.610619469027,4
EXTENZE,Chills,FALSE,TRUE,3,17.2561608300908,4
EXTENZE,Heart Rate Increased,FALSE,TRUE,3,6.56040433925049,3
EXTENZE,Tremor,FALSE,TRUE,3,10.3135658914729,4
EXTENZE PLUS,Chest Pain,FALSE,TRUE,3,5.57948825503356,3
EXTENZE PLUS,Dyspepsia,FALSE,TRUE,3,9.92649253731343,4
EXTENZE PLUS,Hot Flush,FALSE,TRUE,3,40.5533536585366,4
EXTENZE PLUS,Pyrexia,FALSE,TRUE,3,9.03634510869565,4
EXTENZE PLUS MALE ENHANCEMENT,Dizziness,FALSE,TRUE,3,10.6844147157191,4
FEEL FREE KRATOM,Dependence,FALSE,TRUE,3,63.3880952380952,4
FERROUS SULFATE,Constipation,FALSE,TRUE,3,12.9027149321267,4
FINEST NUTRITION FREE & PURE B-COMPLEX WITH VITAMIN C,Erythema,FALSE,TRUE,3,56.2457746478873,4
FLINSTONES COMPLETE CHILDREN'S MULTIVITAMIN SUPPLEMENT CHEWABLE,Aphthous Stomatitis,FALSE,TRUE,3,4437.33333333333,4
FLINSTONES COMPLETE CHILDREN'S MULTIVITAMIN SUPPLEMENT CHEWABLE,Decreased Appetite,FALSE,TRUE,3,84.7898089171975,4
FLINSTONES COMPLETE CHILDRENS MULTIVITAMIN,Aphthous Stomatitis,FALSE,TRUE,3,4437.33333333333,4
FLINSTONES COMPLETE CHILDRENS MULTIVITAMIN,Decreased Appetite,FALSE,TRUE,3,84.7898089171975,4
FLINSTONES GUMMIES,Overdose,FALSE,TRUE,3,218.229508196721,4
FLINTSTONES COMPLETE CHEWABLE,Coeliac Disease,FALSE,TRUE,3,17.4146660846792,4
FLINTSTONES COMPLETE CHEWABLE,Overdose,FALSE,TRUE,3,22.5534200113058,4
FLINTSTONES WITH IRON,Malaise,FALSE,TRUE,3,5.68006545247581,3
FLORASTOR,Fungal Infection,FALSE,TRUE,3,65.5978618421053,4
FLUSH,Dehydration,FALSE,TRUE,3,13.2281312127237,4
FORMULA 2 MULTIVITAMIN COMPLEX,Vomiting,FALSE,TRUE,3,4.55008547008547,3
GARCINIA CAMBOGIA,Pancreatitis,FALSE,TRUE,3,96.9138349514563,4
GNC AMP WHEYBOLIC,Nausea,FALSE,TRUE,3,5.27442044779077,3
GNC NIACIN,Erythema,FALSE,TRUE,3,37.4943661971831,4
GO RUBY GO,Blood Glucose Increased,FALSE,TRUE,3,17.3196614583333,4
GO RUBY GO,Cerebrovascular Accident,FALSE,TRUE,3,9.28875698324022,4
GOVVI WOW,Chest Pain,FALSE,TRUE,3,26.8006711409396,4
GUNDRY MD ACTIVE ADVANTAGE,Hospitalisation,FALSE,TRUE,3,50.5199240986717,4
GUNDRY MD MCT WELLNESS BLUEBERRY LEMONADE,Hospitalisation,FALSE,TRUE,3,50.5199240986717,4
"HERBAL CLEANSE PACK (RESTORE, HERBAL CLEANSE)",Nausea,FALSE,TRUE,3,12.3088303282478,4
HERBALIFE AMINOGEN,Abdominal Pain,FALSE,TRUE,3,20.6105806451613,4
HERBALIFE CELL-U-LOSS,Dyspnoea,FALSE,TRUE,3,5.26255436931594,3
HERBALIFE PROLESSA DUO,Hepatic Enzyme Increased,FALSE,TRUE,3,20.5407769488037,4
HERBALIFE SKIN COLLAGEN BEAUTY BOOSTER,Abdominal Pain Upper,FALSE,TRUE,3,8.5757087628866,4
HERBALIFE TOTAL CONTROL,Constipation,FALSE,TRUE,3,15.2498090145149,4
HYDROXYCUT HARDCORE RAPID RELEASE CAPSULES,Heart Rate Increased,FALSE,TRUE,3,9.84282544378698,4
HYDROXYCUT PRO CLINICAL CAPLETS,Nausea,FALSE,TRUE,3,6.1537216828479,3
ISAFLUSH,Diverticulitis,FALSE,TRUE,3,33.378762541806,4
ISAGENIX IONIX SUPREME-LIQUID,Headache,FALSE,TRUE,3,8.62325882734046,4
ISAGENIX ISAFLUSH,Hypertension,FALSE,TRUE,3,9.98498498498498,4
ISAGENIX NATURAL ACCELERATOR,Hypertension,FALSE,TRUE,3,7.48620495495496,4
IT WORKS! SLIMMING GUMMIES,Anaphylactic Reaction,FALSE,TRUE,3,77.3924418604651,4
KRATOM,Arteriosclerosis,FALSE,TRUE,3,17.8820454545455,4
KRATOM,Completed Suicide,FALSE,TRUE,3,9.835125,4
KRATOM,Crying,FALSE,TRUE,3,7.56548076923077,3
KRATOM,Hypoxic-Ischaemic Encephalopathy,FALSE,TRUE,3,196.7025,4
KRATOM,Left Ventricular Hypertrophy,FALSE,TRUE,3,196.7025,4
KRATOM,Pulse Absent,FALSE,TRUE,3,39.3405,4
KRATOM,Restlessness,FALSE,TRUE,3,5.78536764705882,3
L-LYSINE,Choking,FALSE,TRUE,3,8.02864897466828,4
LACTAID,Vomiting,FALSE,TRUE,3,5.11903846153846,3
LACTAID FAST ACT,Malaise,FALSE,TRUE,3,5.68006545247581,3
LACTAID FAST ACT LACTASE ENZYME SUPPLEMENT,Diarrhoea,FALSE,TRUE,3,10.9529621503017,4
LEAN VANILLA,Dehydration,FALSE,TRUE,3,15.8749502982107,4
LEE SWANSON SIGNATURE LINE HEALTHY BLOOD PRESSURE SUPPORT FORMULA,Gastrooesophageal Reflux Disease,FALSE,TRUE,3,134.008389261745,4
LEPTIBURN,Dehydration,FALSE,TRUE,3,4.8064341225375,3
LIBIDO MAX,Blood Pressure Increased,FALSE,TRUE,3,13.6406490179334,4
LIFE EXTENSION VITAMIN B3 NIACIN,Dizziness,FALSE,TRUE,3,4.45066889632107,3
LIFE EXTENSION VITAMIN B3 NIACIN,Hospitalisation,FALSE,TRUE,3,12.6257115749526,4
LIFE EXTENSION VITAMIN B3 NIACIN,Pruritus,FALSE,TRUE,3,9.62916063675832,4
LIFEVANTAGE PROTANDIM NRF2 SYNERGIZER,Diarrhoea,FALSE,TRUE,3,4.38019747668678,3
LIMBEX,Headache,FALSE,TRUE,3,12.0734693877551,4
LIVE IT UP SUPER GREENS,Diarrhoea,FALSE,TRUE,3,14.6044980800878,4
LIVE IT UP SUPER GREENS,Vomiting,FALSE,TRUE,3,13.6533333333333,4
MAGNESIUM,Anxiety,FALSE,TRUE,3,6.1745319511063,3
MAGNESIUM,Syncope,FALSE,TRUE,3,12.3052728954672,4
MAGNESIUM OXIDE,Toxicity To Various Agents,FALSE,TRUE,3,53.6673387096774,4
MEDIX SELECT ACTALIN,Heart Rate Increased,FALSE,TRUE,3,7.87337278106509,4
MELATONIN,Overdose,FALSE,TRUE,3,12.1006375227687,4
MELATONIN,Paraesthesia,FALSE,TRUE,3,4.58471359558316,3
MELATONIN,Suicidal Ideation,FALSE,TRUE,3,11.8102222222222,4
METAMUCIL,Intestinal Obstruction,FALSE,TRUE,3,88.337389380531,4
MINOXIDIL,Diarrhoea,FALSE,TRUE,3,14.6044980800878,4
MINOXIDIL,Nausea,FALSE,TRUE,3,12.3088303282478,4
MITRAGYNINE,Toxicity To Various Agents,FALSE,TRUE,3,53.6673387096774,4
MITRAGYNINE,Unresponsive To Stimuli,FALSE,TRUE,3,146.795955882353,4
MNS 3,Abdominal Pain,FALSE,TRUE,3,4.47753155680224,3
MNS 3,Rectal Haemorrhage,FALSE,TRUE,3,24.2663423532989,4
MODERE ACTIVATE,Constipation,FALSE,TRUE,3,5.40715641095148,3
MODERE ACTIVATE,Dehydration,FALSE,TRUE,3,5.1169114346181,3
MODERE ACTIVATE,Hyperhidrosis,FALSE,TRUE,3,6.27757671125098,3
MODERE ACTIVATE 3CT,Abdominal Distension,FALSE,TRUE,3,39.2461916461916,4
MODERE ACTIVATE 3CT,Nausea,FALSE,TRUE,3,7.38474341192788,4
MODERE ALOE VERA,Dizziness,FALSE,TRUE,3,8.90334448160535,4
MODERE CARB BLOCKER,Blood Pressure Increased,FALSE,TRUE,3,6.81904355251921,3
MODERE CARB BLOCKER,Constipation,FALSE,TRUE,3,16.7754201680672,4
MODERE CARB BLOCKER,Dehydration,FALSE,TRUE,3,15.8749502982107,4
MODERE CARB BLOCKER,Vomiting,FALSE,TRUE,3,4.09492307692308,3
MODERE LIQUID BIOCELL LIFE,Constipation,FALSE,TRUE,3,15.2498090145149,4
MODERE LIQUID BIOCELL SKIN,Diarrhoea,FALSE,TRUE,3,10.9529621503017,4
MODERE SUSTAIN,Abdominal Pain,FALSE,TRUE,3,7.92476426799007,4
MODERE TRIM,Diarrhoea,FALSE,TRUE,3,7.30142622051563,4
MODERE TRIM CHOCOLATE,Abdominal Distension,FALSE,TRUE,3,5.02513702513703,3
MODERE TRIM CHOCOLATE,Chest Discomfort,FALSE,TRUE,3,7.63145809414466,4
MODERE TRIM VANILLA,Abdominal Discomfort,FALSE,TRUE,3,11.7948301329394,4
MOMMYS BLISS GRIPE WATER,Choking,FALSE,TRUE,3,10.7052673904302,4
MULTIVITAMIN,Pyrexia,FALSE,TRUE,3,24.1105072463768,4
NATROL MELATONIN,Dyspnoea,FALSE,TRUE,3,6.76664972038638,3
NATROL SLEEP MELATONIN 5MG FAST DISSOLVE,Dizziness,FALSE,TRUE,3,17.8086956521739,4
NATURAL ACCELERATOR,Abdominal Distension,FALSE,TRUE,3,6.76048462255359,3
NATURAL ACCELERATOR,Dehydration,FALSE,TRUE,3,5.4702132035374,3
NATURAL ACCELERATOR,Flatulence,FALSE,TRUE,3,11.0948275862069,4
