product_clean,meddra_pt,a,expected,prr,prr_lower,prr_upper,chi2,prr_signal,ror,ror_lower,ror_upper,ror_signal,ebgm,eb05,eb95,gps_signal,ic,ic025,ic975,bcpnn_signal,n_methods,validation_status,validation_note
"CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS, MULTIVITAMINS TABLET",Dysphagia,33,3.98531941031941,8.38176277543366,6.42687782363277,10.9312716301077,214.934560359155,TRUE,13.5170773924332,8.68591293133522,21.035368726053,TRUE,3.05002153590982,2.59981334110474,3.43125028784026,TRUE,2.90087846389168,2.56235819857952,3.23939872920384,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Liver Injury,33,2.22293202293202,16.3784580127681,11.6251015140132,23.0754016687636,418.004790195253,TRUE,18.31136222568,12.5852142763379,26.642850824597,TRUE,3.89216383605237,3.4419556412473,4.27339258798281,TRUE,3.62092822401547,3.28240795870331,3.95944848932763,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
PRESERVISION AREDS 2,Cataract,33,2.64373464373464,15.4659426865322,10.6126807304075,22.5386393183163,343.964902788481,TRUE,16.2520310383676,11.0355243949268,23.9343871138093,TRUE,3.64208240354889,3.19187420874382,4.02331115547933,TRUE,3.41360974268457,3.07508947737241,3.75213000799673,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Convulsion,32,5.59426699426699,5.90871167138638,4.22150565933316,8.27024204939535,122.870080875248,TRUE,6.52496531061595,4.51230894703828,9.43534071014494,TRUE,2.51641963297894,2.05859766829733,2.90309342974888,TRUE,2.41491510610103,2.0712227726334,2.75860743956865,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Hepatocellular Injury,32,0.745454545454546,59.9098487187404,40.3161426520887,89.026125452416,1280.30101542214,TRUE,66.7786121098349,43.7126084835883,102.01594436969,TRUE,5.42365503218997,4.96583306750836,5.81032882895991,TRUE,4.70569544359259,4.36200311012496,5.04938777706021,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
KRATOM,Overdose,32,1.9025389025389,19.3763376337634,13.513462548718,27.782846827308,466.479743807178,TRUE,21.2026608963197,14.4325409896571,31.1485572364901,TRUE,4.07228721973909,3.61446525505748,4.45896101650903,TRUE,3.75780802134449,3.41411568787687,4.10150035481212,TRUE,4,Validated,"FDA import alert 54-15, DEA scheduling, extensive literature on mitragynine toxicity"
CITRACAL,Choking,31,6.73562653562654,4.62081798016462,3.66791679857786,5.82127675690226,95.8992116062891,TRUE,9.44821431392061,5.53390870083405,16.1312299402988,TRUE,2.20278096995953,1.73695722039392,2.59514703542169,TRUE,2.12216197782713,1.77305325734468,2.47127069830959,TRUE,4,Validated,"Formulation-related choking, large calcium tablet size"
ONE A DAY WOMEN'S,Foreign Body,31,6.223361998362,5.073886666936,3.64442339646304,7.06403266258691,97.8660154489305,TRUE,5.80684973563022,3.9685952630482,8.49658421108166,TRUE,2.31689347051032,1.85106972094471,2.70925953597249,TRUE,2.22809709444483,1.87898837396237,2.57720581492729,TRUE,4,,
"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Dysphagia,31,7.77383292383292,4.02678399897539,2.92978269684128,5.53453653470146,70.1028914883373,TRUE,4.82251534122606,3.25807852224824,7.13815031085022,TRUE,1.99597591076628,1.53015216120067,2.38834197622845,TRUE,1.92872409843731,1.57961537795485,2.27783281891976,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
"CENTRUM ULTRA WOMEN'S (MULTIMINERALS, MULTIVITAMINS) TABLET",Choking,29,4.11621621621622,7.07422068283028,6.2187611588699,8.0473581459234,165.141952138279,TRUE,46.2132340140916,17.1325115126169,124.655570578104,TRUE,2.81704861475126,2.33391824938385,3.22162124555131,TRUE,2.67593225025766,2.31517600017334,3.03668850034199,TRUE,4,,
HYDROXYCUT,Fatigue,29,6.06412776412776,4.84662772609739,3.4672086387973,6.77484477066949,86.3618217328725,TRUE,5.70759581666229,3.82821748888814,8.50961318183686,TRUE,2.25810223309954,1.77497186773213,2.66267486389958,TRUE,2.16803972963275,1.80728347954843,2.52879597971708,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
KRATOM,Pulmonary Oedema,29,0.438411138411138,144.868399339934,85.1060162246988,246.596586919362,1813.1004342882,TRUE,155.239952172613,89.9891273132598,267.803938876561,TRUE,6.0470972094865,5.56396684411909,6.45166984028654,TRUE,4.97435100680441,4.61359475672009,5.33510725688873,TRUE,4,Validated,"FDA import alert 54-15, DEA scheduling, extensive literature on mitragynine toxicity"
PRESERVISION AREDS 2,Blindness,29,2.92463144963145,11.6627901135336,7.88138550107983,17.2584722843085,228.236645158543,TRUE,12.2191493180575,8.17942465104734,18.2540479834197,TRUE,3.31006815211503,2.82693778674762,3.71464078291507,TRUE,3.10669431220793,2.7459380621236,3.46745056229225,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
"CENTRUM SILVER (MULTIMINERALS, MULTIVITAMINS) TABLET",Coeliac Disease,28,2.10945945945946,14.0653840590192,9.82475530281028,20.1363822945416,309.947368876039,TRUE,16.1661521165228,10.7912565258498,24.2181689989964,TRUE,3.7307819779049,3.23826604892815,4.14191504391013,TRUE,3.4491390257304,3.08210452378613,3.81617352767468,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
HYDROXYCUT HARDCORE CAPSULES,Anxiety,28,3.05505733005733,9.37091266378546,6.71311654809251,13.0809592717777,200.804432465456,TRUE,11.7920227920228,7.7567197499363,17.92662439928,TRUE,3.19652169433781,2.70400576536106,3.60765476034304,TRUE,3.0030171887441,2.63598268679983,3.37005169068838,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
KRATOM,Withdrawal Syndrome,28,1.21597051597052,28.2096680256261,18.912009006356,42.0783095993969,574.615523320454,TRUE,30.6066945606695,20.090355515135,46.6278335007263,TRUE,4.52539087528065,4.03287494630391,4.93652394128589,TRUE,4.05386524968891,3.68683074774463,4.42089975163319,TRUE,4,Validated,"FDA import alert 54-15, DEA scheduling, extensive literature on mitragynine toxicity"
LACTAID FAST ACT,Vomiting,28,2.82743652743653,9.97209329480106,8.22516203246446,12.0900529725395,232.784090172529,TRUE,34.0153096591472,16.7504535539437,69.0752216040897,TRUE,3.30821469111992,2.81569876214317,3.71934775712515,TRUE,3.09847886791516,2.73144436597088,3.46551336985944,TRUE,4,,
"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",Foreign Body Trauma,28,1.97727272727273,14.5135566188198,10.6105981055465,19.8521632458756,337.470882810397,TRUE,20.8069899569584,13.3039405104098,32.5415489290722,TRUE,3.82412924858827,3.33161331961152,4.2352623145935,TRUE,3.52413730802511,3.15710280608084,3.89117180996939,TRUE,4,,
SUPER BETA PROSTATE,Urinary Tract Infection,28,7.14299754299754,4.20380434782609,2.86512476402891,6.16795862318797,59.7442136066385,TRUE,4.35419120150755,2.94932748867869,6.42823867205721,TRUE,1.97127554447703,1.47875961550029,2.38240861048227,TRUE,1.89875144759539,1.53171694565111,2.26578594953966,TRUE,4,Validated,"FDA warning letters, urologic symptoms consistent with beta-sitosterol effects"
SUPER BETA VIRILITY BOOST,Blood Urine Present,28,1.75419737919738,16.727580579856,11.858224775152,23.5964452825939,383.534749891202,TRUE,20.6267658830825,13.5996931237269,31.2847846583541,TRUE,3.9968011955436,3.50428526656685,4.40793426154883,TRUE,3.6602761696741,3.29324166772983,4.02731067161838,TRUE,4,,
"CENTRUM SILVER WOMEN'S 50+(MULTIMINERALS, MULTIVITAMINS) TABLET",Choking,27,4.73988533988534,5.71724736408209,4.66076809153534,7.0132039998875,114.22269745185,TRUE,16.8491253095734,8.46111486821711,33.5526733910808,TRUE,2.51047275150686,2.00802023428825,2.92850651143915,TRUE,2.39182447072924,2.01817237503608,2.76547656642239,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
CITRACAL MAXIMUM PLUS,Choking,27,5.36355446355446,5.05193351099523,4.00874277080867,6.36659263481954,95.2475036159614,TRUE,11.7419558706345,6.37403698726637,21.630487545548,TRUE,2.33214651362542,1.8296939964068,2.7501802735577,TRUE,2.22958422765869,1.85593213196553,2.60323632335185,TRUE,4,Validated,"Formulation-related choking, large calcium tablet size"
HYDROXYCUT HARDCORE CAPSULES,Rhabdomyolysis,27,0.654463554463554,46.2638688570725,32.2333567986558,66.4015719800446,1028.55426259456,TRUE,58.6721113127647,37.7613263906682,91.1624928182648,TRUE,5.36634956337115,4.86389704615253,5.78438332330343,TRUE,4.57413708447901,4.20048498878585,4.94778918017217,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
SUPER BETA PROSTATE,Rectal Haemorrhage,27,7.32383292383292,3.93083003952569,2.6629120717392,5.80245399899589,51.7136843003432,TRUE,4.06975764783872,2.74092099565505,6.04283280634412,TRUE,1.88275941844362,1.38030690122501,2.30079317837591,TRUE,1.81348415132901,1.43983205563585,2.18713624702217,TRUE,4,Validated,"FDA warning letters, urologic symptoms consistent with beta-sitosterol effects"
CENTRUM SILVER ULTRA WOMENS MULTIMINERALS MULTIVITAMINS TABLET,Foreign Body Trauma,26,2.68030303030303,9.91645137551474,7.01459818251548,14.0187656262421,199.145153531858,TRUE,12.4975057810974,8.09572652507103,19.2926045939023,TRUE,3.27842875613127,2.76543325890487,3.70373433738991,TRUE,3.05875621751686,2.67811546707467,3.43939696795905,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Myalgia,26,2.44455364455364,11.3771106941839,7.75059814140491,16.700472065018,220.558018434594,TRUE,12.4674902645361,8.2640423244506,18.8089929109402,TRUE,3.41123767223963,2.89824217501323,3.83654325349827,TRUE,3.16987149744939,2.78923074700721,3.55051224789158,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
SUPER BETA PROSTATE,Prostatomegaly,26,1.60491400491401,24.9826086956522,15.4723269405753,40.3385178995493,364.524618379149,TRUE,25.7546297003877,15.8929071610875,41.7356588244681,TRUE,4.01821675850106,3.50522126127466,4.4435223397597,TRUE,3.65415916056766,3.27351841012548,4.03479991100985,TRUE,4,Validated,"FDA warning letters, urologic symptoms consistent with beta-sitosterol effects"
CALTRATE 600 + VITAMIN D,Choking,25,6.48615888615889,3.86612316313981,2.91190183556156,5.13303990197309,57.2199623032159,TRUE,6.52896280480953,3.80661508256711,11.1982310745848,TRUE,1.94699726641822,1.42278898024998,2.37998076554246,TRUE,1.86792588766316,1.47988938995515,2.25596238537117,TRUE,4,,
CITRACAL MAXIMUM BAYER,Choking,25,5.23882063882064,4.78760978596153,3.72671885399403,6.15050621220575,80.9777504987245,TRUE,10.2622002472188,5.58149449993957,18.8681998907564,TRUE,2.25510309688635,1.7308948107181,2.68808659601058,TRUE,2.1516710568724,1.76363455916439,2.53970755458042,TRUE,4,Validated,"Formulation-related choking, large calcium tablet size"
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Jaundice,25,3.8951678951679,6.66227202812569,4.52999926238135,9.7982065792684,111.052104106128,TRUE,7.25360592072387,4.80097622609791,10.9591875433893,TRUE,2.68263011793044,2.15842183176219,3.11561361705467,TRUE,2.53650706468026,2.14847056697225,2.92454356238827,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
KRATOM,Convulsion,25,6.89049959049959,3.70950151945888,2.52215146154626,5.45581886443552,46.1659557942825,TRUE,3.95835991601096,2.63499865573709,5.94634581333374,TRUE,1.8597571008922,1.33554881472396,2.29274060001643,TRUE,1.78675344953857,1.39871695183056,2.17478994724658,TRUE,4,Validated,"FDA import alert 54-15, DEA scheduling, extensive literature on mitragynine toxicity"
"PRESERVISION AREDS 2 SOFT GELS (CAPSULE, SOFT)",Age-Related Macular Degeneration,25,0.118243243243243,277.1875,192.810790795168,398.488641840971,5044.03029123869,TRUE,505.850829854394,286.195628230936,894.091442437761,TRUE,7.72081258970105,7.19660430353281,8.15379608882528,TRUE,5.3661788693164,4.97814237160839,5.75421536702442,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
"CENTRUM (MULTIMINERALS, MULTIVITAMINS) TABLET",Choking,24,7.48402948402948,3.21555702043507,2.35656323834727,4.38766368897483,39.2071022543237,TRUE,4.72440211692763,2.82957865185249,7.88809151773099,TRUE,1.68168585685461,1.14552194433453,2.12279317196575,TRUE,1.61759279573656,1.22171232998794,2.01347326148517,TRUE,4,,
"CENTRUM SILVER MEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Dysphagia,24,5.06775184275184,4.77351583638389,3.35520603725627,6.7913723292062,70.6593503526728,TRUE,6.00402679596818,3.81010381445384,9.46124817648082,TRUE,2.24412664320723,1.70796273068715,2.68523395831837,TRUE,2.13761493307397,1.74173446732535,2.53349539882259,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
CENTRUM SILVER ULTRA WOMENS MULTIMINERAL MULTIVITAMINS TABLET,Choking,24,3.36781326781327,7.15051637002857,6.24487346315959,8.1874972582995,137.57322127436,TRUE,49.3068303534646,16.0826320743609,151.167017206165,TRUE,2.8336157007882,2.29745178826812,3.27472301589933,TRUE,2.66319169875824,2.26731123300962,3.05907216450686,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
CITRACAL PETITES (CHOLECALCIFEROL + CALCIUM CITRATE) FILM-COATED TABLET,Dysphagia,24,5.51056511056511,4.38911907764367,3.07201471995783,6.27092251628275,61.9080995980487,TRUE,5.39240072037163,3.44062110198936,8.45137684944489,TRUE,2.12327936051198,1.5871154479919,2.56438667562312,TRUE,2.02720920527818,1.63132873952956,2.4230896710268,TRUE,4,Validated,"Formulation-related choking, large calcium tablet size"
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Nervousness,24,2.00802620802621,12.9078492239468,8.62823050904878,19.3101669471406,233.01111589491,TRUE,14.0877610196717,9.17982041452159,21.619705134256,TRUE,3.57955956880783,3.04339565628775,4.02066688391897,TRUE,3.28815742022091,2.8922769544723,3.68403788596953,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
ONE A DAY WOMEN'S 50 PLUS HEALTHY ADVANTAGE,Choking,24,7.98296478296478,3.01433750823995,2.19506432657436,4.13939149918321,34.5050456276094,TRUE,4.25739576054041,2.57612405391367,7.03592617534518,TRUE,1.58858019827674,1.05241628575666,2.02968751338788,TRUE,1.5301412715269,1.13426080577828,1.92602173727552,TRUE,4,,
ONE A DAY WOMEN'S 50+ MINIGELS COMPLETE MULTIVITAMIN,Foreign Body,24,0.920945945945946,26.5093353248693,21.369962039396,32.8847032142986,569.853570869947,TRUE,91.391387202609,43.1234450404925,193.685491661772,TRUE,4.70388566635708,4.167721753837,5.14499298146821,TRUE,4.10785816989974,3.71197770415112,4.50373863564836,TRUE,4,,
PRESERVISION AREDS 2 FORMULA SOFT GELS,Neovascular Age-Related Macular Degeneration,24,0.415724815724816,116.927536231884,66.5219791839126,205.52678824332,1294.50337068074,TRUE,123.487043933436,69.5393292908864,219.286699698106,TRUE,5.85078168314522,5.31461777062514,6.29188899825636,TRUE,4.74172381953997,4.34584335379135,5.13760428528859,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
ARBONNE ESSENTIALS DIGESTION PLUS,Hypersensitivity,23,2.55921375921376,9.07029683761236,6.61037664006711,12.4456274130797,163.00143593475,TRUE,14.7872213947236,8.71149352615582,25.1003936259667,TRUE,3.16831059074841,2.61936362830583,3.61803315297964,TRUE,2.94142793452222,2.53720808890987,3.34564778013458,TRUE,4,,
CENTRUM SILVER WOMEN 50+,Dysphagia,23,3.88691646191646,5.9648069354324,4.21884933225167,8.43332363281944,93.8957636039912,TRUE,8.10393629656891,5.00021810908585,13.1341837628066,TRUE,2.56544500714952,2.01649804470694,3.01516756938075,TRUE,2.42138161765383,2.01716177204148,2.82560146326618,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
CENTRUM SILVER WOMEN'S 50 PLUS MULTIMINERALS MULTIVITAMINS TABLET,Choking,23,3.24307944307944,7.11511210819169,6.1805933533182,8.19093207045516,130.709514988903,TRUE,47.2865145399127,15.377856676194,145.404818396759,TRUE,2.826683835464,2.27773687302141,3.27640639769523,TRUE,2.65036318337017,2.24614333775782,3.05458302898253,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
CENTRUM SILVER WOMEN'S 50+ MULTIMINERALS MULTIVITAMINS TABLET,Foreign Body Trauma,23,2.9219696969697,8.02191908342284,5.50533868576822,11.6888695598941,134.491317589389,TRUE,9.6480775153396,6.1554744881944,15.1223760118786,TRUE,2.97709178552168,2.42814482307909,3.4268143477529,TRUE,2.77976186748594,2.37554202187358,3.18398171309829,TRUE,4,Validated,"Formulation-related choking/dysphagia, large tablet size, elderly population"
"CENTRUM WOMEN UNDER 50 (MULTIMINERALS, MULTIVITAMINS) TABLET",Choking,23,3.49254709254709,6.60661911823553,5.54985821605973,7.86460022476464,118.253630483939,TRUE,30.0900104097237,11.8863903455141,76.1718823073128,TRUE,2.7197785101007,2.17083154765811,3.16950107233192,TRUE,2.55727942718866,2.15305958157631,2.96149927280102,TRUE,4,,
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Fear,23,1.45733005733006,17.5348252451597,11.539950410669,26.6439703323182,307.258668505267,TRUE,19.1095511172632,12.2755248481793,29.7482143060839,TRUE,3.98055108702096,3.43160412457838,4.43027364925219,TRUE,3.58570179886905,3.18148195325669,3.9899216444814,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Hypertension,23,4.98312858312858,4.73123240272737,3.16915271559465,7.06326329383506,62.9486039968815,TRUE,5.10969155930935,3.33725918177383,7.82347022187222,TRUE,2.20704469211988,1.6580977296773,2.65676725435111,TRUE,2.09958954545733,1.69536969984498,2.50380939106969,TRUE,4,Validated,"2009 FDA recall, hepatotoxicity well-documented (Fong et al. 2010)"
PRESERVISION AREDS 2 FORMULA SOFT GELS,Condition Aggravated,23,2.83931203931204,8.64858314690529,5.71983556459891,13.0769476856769,138.263207079387,TRUE,9.24931331463995,6.01045535673277,14.2334967510481,TRUE,3.01848712394493,2.46954016150234,3.46820968617615,TRUE,2.81503794050657,2.41081809489422,3.21925778611893,TRUE,4,Confounding,"Confounding by indication: taken by AMD patients, reports AMD progression"
