stratum,product_clean,meddra_pt,a,expected,prr,ror,eb05,ic,ic025,n_methods,robust_signal,ror_lower
Male,HYDROXYCUT HARDCORE CAPSULES,Hepatic Failure,4,0.46910233503789,8.91793313069909,10.3043664230975,1.57028150973641,2.21520407727728,1.29137930709728,4,TRUE,3.89607763729768
Male,HYDROXYCUT HARDCORE CAPSULES,Liver Disorder,4,0.260612408354384,16.7483134405812,19.2862277840644,2.41033141876206,2.56469162156665,1.64086685138665,4,TRUE,7.13444309617265
Male,HYDROXYCUT HARDCORE CAPSULES,Quality Of Life Decreased,4,0.0579138685231964,114.446808510638,123.402889927752,4.51915808500102,3.01181068224256,2.08798591206256,4,TRUE,36.447326572782
Male,HYDROXYCUT HARDCORE CAPSULES,Renal Failure Acute,4,0.393814305957735,10.7293882978723,12.3912373120905,1.82076558829101,2.33187796033572,1.40805319015572,4,TRUE,4.6611847594418
Male,HYDROXYCUT NATURAL CAPLETS,Injury,4,0.0879797917565153,47.0115942028986,73.8174178762414,3.94242177713681,2.93608652431847,2.01226175413847,4,TRUE,23.2053331283058
Male,HYDROXYCUT NATURAL CAPLETS,Rhabdomyolysis,4,0.138993284455671,29.3822463768116,46.012912482066,3.30170314279756,2.81605232718152,1.89222755700153,4,TRUE,14.5428008952261
Male,HYDROXYCUT RAPID RELEASE CAPLETS,Liver Function Test Abnormal,4,0.130306204177192,31.2111592111592,56.518162183389,3.39260913026662,2.83580023291278,1.91197546273278,4,TRUE,16.1507460724843
Male,HYDROXYCUT REGULAR DRINK MIX SACHETS,Anxiety,4,0.303616536257778,13.2841932841933,21.295613048369,2.19251469850536,2.48534584518575,1.56152107500576,4,TRUE,6.59286133797413
Male,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Acute Hepatic Failure,4,0.41895138931674,10.6873333333333,12.0146414716556,1.73220941669391,2.29186454846773,1.36803977828773,4,TRUE,4.42119257421408
Male,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Liver Disorder,4,0.554494485860391,7.82,8.82396762623011,1.33054591250211,2.09337345040048,1.16954868022049,4,TRUE,3.30221758597517
Male,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Renal Impairment,4,0.603782884603537,7.12488888888889,8.0462209546179,1.20837799108312,2.02746858123768,1.10364381105769,4,TRUE,3.02367724731538
Male,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS,Stress,4,0.480561887745672,9.16057142857143,10.3192129878508,1.53569951049936,2.19824440795599,1.27441963777599,4,TRUE,3.83129608645659
Male,HYDROXYCUT REGULAR RAPID RELEASE CAPLETS (NO PREF. NAME),Cardio-Respiratory Distress,4,0.00862546978005052,579.428571428571,1263,6.88273204792927,3.14524938851845,2.22142461833846,4,TRUE,288.095034405526
Male,HYDROXYCUT WEIGHT LOSS SHOT,Emotional Distress,4,0.057359374037336,71.8671096345515,159.800882515168,4.53229432798123,3.01324524819526,2.08942047801526,4,TRUE,39.1100778973482
Male,HYDROXYCUT WEIGHT LOSS SHOT,Injury,4,0.0513215451913006,80.616149068323,179.326530612245,4.68365620574585,3.02895911446661,2.10513434428662,4,TRUE,43.8328400017394
Male,HYDROXYCUT WITH EPHEDRA,Liver Function Test Abnormal,4,0.173741605569589,23.4040404040404,36.5637149028078,2.98640556249078,2.73965770349766,1.81583293331766,4,TRUE,11.5775349198256
Male,HYDROXYCUT WITH EPHEDRA,Liver Injury,4,0.120510134926992,34.0020964360587,53.3079476304629,3.50249965510376,2.85839832192972,1.93457355174973,4,TRUE,16.8246283509518
Male,KRATOM,Lung Disorder,4,0.312118785040971,16.4512132163139,18.0198075834748,2.15308760916604,2.47016233683041,1.54633756665041,4,TRUE,6.16183337525114
Male,KRATOM,Mood Swings,4,0.660957427145586,6.68330536912752,7.47621783988507,1.07852115336077,1.95460993257395,1.03078516239395,4,TRUE,2.77088198831463
Male,KRATOM,Restless Legs Syndrome,4,0.312118785040971,16.4512132163139,18.0198075834748,2.15308760916604,2.47016233683041,1.54633756665041,4,TRUE,6.16183337525114
Male,LACTAID FAST ACT,Vomiting,4,0.405520300659232,9.8963098505642,24.9094650205761,1.77884907572156,2.31310611133082,1.38928134115082,4,TRUE,5.30134856939278
Male,LIBIDO MAX FOR MEN,Heart Rate Increased,4,0.341938266280574,11.7756805807623,19.6714554710928,2.02274858262169,2.41813864236815,1.49431387218816,4,TRUE,5.89564654682834
Male,MITRAGYNINE,Death,4,0.277986568911343,14.4607843137255,37.2204408817635,2.31833691925805,2.53210784745787,1.60828307727788,4,TRUE,7.91729916177963
Male,NAC MARKETING AGELESS MALE,Cerebrovascular Accident,4,0.306820282176083,13.1837398373984,18.9261465157832,2.17753132234753,2.47960574486881,1.55578097468881,4,TRUE,6.32966052065972
Male,NAC MARKETING AGELESS MALE SOFTGEL,Dyspnoea,4,1.0261844618323,3.90911282545805,5.26675662650602,0.446383758619056,1.55999565782318,0.636170887643181,3,TRUE,1.78974957401643
Male,NAC MARKETING AGELESS MALE SOFTGEL,Myocardial Infarction,4,0.355862238925513,11.3550420168067,15.9693986013986,1.96569904191836,2.394474499719,1.470649729539,4,TRUE,5.40909917622255
Male,NAC MARKETING AGELESS MALE TABLET,Myocardial Infarction,4,0.578276138253959,6.98340874811463,8.86629370629371,1.27030743095207,2.06119831289384,1.13737354271385,4,TRUE,3.20497254752224
Male,NAC MARKETING SUPER BETA PROSTATE,Dysuria,4,0.230669706117923,17.9192477876106,22.3786227683747,2.58409582485933,2.62263370250718,1.69880893232719,4,TRUE,8.14077534564096
Male,NAC MARKETING SUPER BETA PROSTATE,Hypersensitivity,4,1.09025938019839,3.68829690346084,4.49705473875772,0.359271088384692,1.50066290511088,0.576838134930881,3,TRUE,1.65792325581076
Male,NATUREMADE SUPER B COMPLEX TABLET,Staphylococcal Infection,4,0.00770131230361654,618.133333333334,2261.23255813953,6.99949552223316,3.14787310718695,2.22404833700695,4,TRUE,339.667473292861
Male,NO XPLODE,Blood Creatinine Increased,4,0.232887684061364,17.8162816281628,21.9553618794998,2.57048159989429,2.61826097581954,1.69443620563954,4,TRUE,8.0368266207896
Male,NO XPLODE,Hepatic Enzyme Increased,4,0.414761875423572,9.83302975106254,12.0823726682037,1.74659642153769,2.29845685660053,1.37463208642053,4,TRUE,4.46031816623917
Male,NO XPLODE,Paraesthesia,4,0.448031544575196,9.08810325476992,11.1588839372215,1.63611548589669,2.24691803251726,1.32309326233726,4,TRUE,4.12267581315199
Male,NO XPLODE,Renal Failure,4,0.450249522518637,9.04243439419319,11.1022556390977,1.62904241317359,2.24354670116763,1.31972193098763,4,TRUE,4.10195413907083
Male,NO XPLODE,Rhabdomyolysis,4,0.416979853367014,9.77958937198068,12.0161350844278,1.73896190357524,2.29496305909254,1.37113828891254,4,TRUE,4.43611848361841
Male,NOSE SLAP,Dyspnoea,4,0.384819173187111,10.4307296689167,26.3511325301205,1.85382346391983,2.34647044859355,1.42264567841356,4,TRUE,5.60782904085403
Male,NUGENIX FREE TESTOSTERONE BOOSTER,Cerebrovascular Accident,4,0.40909370956811,9.88475609756098,13.186799501868,1.76629240779838,2.30742408094107,1.38359931076107,4,TRUE,4.62347664334527
Male,OCUVITE ADULT 50+,Death,4,0.880290801552585,4.56290458767239,5.99825457366346,0.666864427347226,1.70495275345316,0.781127983273163,3,TRUE,2.09461194585932
Male,OCUVITE ADULT 50+,Macular Degeneration,4,0.0889655597313782,47.4035087719298,64.6338153503893,3.92691853761256,2.93366982264314,2.00984505246314,4,TRUE,22.0682582257899
Male,ONE A DAY MEN'S 50+ MINIGELS COMPLETE MULTIVITAMIN,Foreign Body,4,0.0927238001355431,43.7063973063973,160.633613445378,3.86929513823393,2.92449310791789,2.00066833773789,4,TRUE,25.2206873912755
Male,ONE A DAY MEN'S HEALTH (MULTIVITAMINS) TABLET,Choking,4,0.593678762861192,6.76396997497915,10.5548424068768,1.23259343204217,2.04073595187006,1.11691118169006,4,TRUE,3.27355807059719
Male,ONE A DAY MEN'S HEALTH FORMULA,Prostate Cancer,4,0.218840490419568,19.0293772032902,23.3840258168616,2.65895784468909,2.64618142192493,1.72235665174494,4,TRUE,8.55913772977728
Male,"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",Choking Sensation,4,0.182243854352782,24.7417624521073,28.4736428781781,2.91871939115511,2.72156560255719,1.79774083237719,4,TRUE,10.3410072229583
Male,"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",Cough,4,1.05594233257347,3.84586981120839,4.44269600334215,0.405271610856932,1.5321364103033,0.6083116401233,3,TRUE,1.70268173899954
Male,"ONE A DAY MEN'S HEALTH FORMULA (MULTIVITAMINS, MINERALS, LYCOPENE) FILM-COATED TABLET",Oropharyngeal Pain,4,0.493130429425174,8.43469174503657,9.77763117832132,1.49870035777513,2.1798698946606,1.2560451244806,4,TRUE,3.70187207807958
Male,ONE A DAY MENS 50 PLUS HEATHLY ADVANTAGE,Retching,4,0.17250939560101,24.1116071428571,30.6582425716401,2.99648403116421,2.74229867268674,1.81847390250674,4,TRUE,11.0005428290073
Male,ONE-A-DAY MEN'S HEALTH (MULTIVITAMINS) TABLET,Choking,4,0.323824779742468,12.4044342507645,31.6748424068768,2.10050883588314,2.44951557479222,1.52569080461222,4,TRUE,6.73925771050298
Male,OXYELITE PRO,Alanine Aminotransferase Increased,4,0.496950280327768,8.18085375094721,10.0076192464252,1.48764098212378,2.17433153966327,1.25050676948327,4,TRUE,3.70659210739879
Male,OXYELITE PRO,Chromaturia,4,0.471874807467192,8.6241512448409,10.5558326304595,1.56183856854401,2.21108261200348,1.28725784182348,4,TRUE,3.90773367756501
Male,OXYELITE PRO,International Normalised Ratio Increased,4,0.198324194442733,21.0928036470205,25.9189382429172,2.79878693276513,2.68795613850388,1.76413136832389,4,TRUE,9.46589958222843
Male,PATRIOT HEALTH ALLIANCE ULTIMATE MALE,Blood Pressure Increased,4,0.264678701250693,15.1919475655431,39.192,2.38826906376301,2.55699940536326,1.63317463518326,4,TRUE,8.3359801060687
Male,PATRIOT POWER GREENS,Rash,4,0.754297332265418,5.34984724630501,6.57135939121411,0.888822042643686,1.84304562065631,0.919220850476308,3,TRUE,2.42400240391815
Male,PRESERVISION AREDS 2,Blood Pressure Systolic Increased,4,0.249399297640318,21.0513833992095,23.0378356713427,2.47297829813225,2.58611847079943,1.66229370061943,4,TRUE,7.78657223924753
Male,PRESERVISION AREDS 2,Eye Haemorrhage,4,0.311749122050397,15.7885375494071,17.4485334304974,2.15477961039511,2.47081917716845,1.54699440698845,4,TRUE,6.10691545091717
Male,PRESERVISION AREDS 2,Eye Pain,4,0.249399297640318,21.0513833992095,23.0378356713427,2.47297829813225,2.58611847079943,1.66229370061943,4,TRUE,7.78657223924753
Male,PRESERVISION AREDS 2,Neovascular Age-Related Macular Degeneration,4,0.233811841537798,22.9651455264104,25.0426940838198,2.56484670609513,2.61644291075383,1.69261814057383,4,TRUE,8.36114914876128
Male,PRESERVISION AREDS 2 FORMULA,Dysphagia,4,0.92323331895755,4.36584215137831,5.28397241686958,0.598397052710699,1.66075281075822,0.736928040578223,3,TRUE,1.96531184010693
Male,PRESERVISION AREDS 2 FORMULA SOFT GELS,Cataract,4,0.256299673464358,17.6934065934066,20.0626170168504,2.43410553419181,2.57289510030173,1.64907033012173,4,TRUE,7.31084401451953
Male,"PRESERVISION AREDS 2 FORMULA SOFT GELS (CAPSULE, SOFT)",Blood Glucose Increased,4,0.53434785287413,7.63572018402737,9.12597776862907,1.38362177102219,2.12120355348651,1.19737878330651,4,TRUE,3.42490355402067
Male,PREVAGEN EXTRA STRENGTH,Loss Of Consciousness,4,0.519130059762184,7.77596545934277,10.1466723640637,1.42504842383334,2.14258682373596,1.21876205355597,4,TRUE,3.60352416836211
Male,PREVAGEN REGULAR STRENGTH,Headache,4,1.27669274844434,3.14385488408187,3.88468809073724,0.132159606061253,1.34073079031873,0.416906020138734,3,TRUE,1.4083113998522
Male,REUMOFAN PLUS,Abdominal Pain,4,0.921939498490543,4.36476293103448,5.40275466284075,0.60041313844311,1.66206491980746,0.738240149627466,3,TRUE,1.9756289910365
Male,REUMOFAN PLUS,Arthralgia,4,0.255498736984782,16.0774001488464,20.3206831119545,2.43856418926177,2.57442375278248,1.65059898260248,4,TRUE,7.35740629369774
Male,REUMOFAN PLUS,Hypotension,4,0.180457149898343,23.0387486669037,29.1502262443439,2.93268213641224,2.72534878188268,1.80152401170269,4,TRUE,10.4930125270913
Male,RHINO,Dizziness,4,0.723060809561949,5.55065023956194,8.28234690489844,0.949570084899092,1.87942886620129,0.955604096021297,3,TRUE,2.63701008087811
Male,SUPER BETA PROSTATE,Anal Haemorrhage,4,0.435586223892551,20.0937293729373,19.440281030445,1.67645960852786,2.26598247755107,1.34215770737107,4,TRUE,4.80187302832607
Male,SUPER BETA PROSTATE,Bladder Disorder,4,0.871172447785103,6.02811881188119,6.47711305088354,0.681830553914727,1.71451497597141,0.790690205791415,3,TRUE,2.14276938601124
Male,SUPER BETA PROSTATE,Blood Urine,4,0.746719240958659,7.53514851485149,8.0021916367143,0.90332642797834,1.851788392154,0.927963621974003,3,TRUE,2.54795058377775
Male,SUPER BETA PROSTATE,Haemorrhage Urinary Tract,4,0.560039430718995,12.0562376237624,12.3694621325024,1.31627414777358,2.08580707113995,1.16198230095995,4,TRUE,3.55281723580373
Male,SUPER BETA PROSTATE P3 ADVANCED,Blood Urine,4,0.164130367814676,36.0563063063063,38.7706286175798,3.06695081399652,2.76038662804286,1.83656185786286,4,TRUE,12.2710654038977
Male,SUPER BETA PROSTATE P3 ADVANCED,Haematuria,4,0.711231593863594,6.00938438438439,6.77786689943146,0.973259913911213,1.89345025914022,0.969625488960227,3,TRUE,2.55643566765657
Male,SUPER BETA PROSTATE P3 ADVANCED,Pollakiuria,4,1.06684739079539,3.89797906014122,4.40524933577012,0.390494249682385,1.52206033169208,0.598235561512078,3,TRUE,1.68544230592747
Male,SUPER BETA PROSTATE P3 ADVANCED,Respiratory Disorder,4,0.314583204978128,15.1816026552869,16.8883999295899,2.14185803075104,2.46579102707127,1.54196625689128,4,TRUE,6.00706657267003
Male,SUPER BETA VIRILITY BOOST,Haematuria,4,0.432505698971105,9.9358024691358,11.3234683077888,1.68662242810004,2.27074055396209,1.3469157837821,4,TRUE,4.24559900688152
Male,SUPER BETA VIRILITY BOOST,Rectal Haemorrhage,4,1.03135974370033,3.97432098765432,4.53713140747519,0.439149140082138,1.55511176400863,0.631286993828632,3,TRUE,1.74320668926578
Male,SUPER BETA VIRILITY BOOST,Thrombosis,4,0.906598484381739,4.5420811287478,5.18708665957869,0.624535412100816,1.67771443353553,0.753889663355536,3,TRUE,1.98821517149212
Male,TOTAL BODY ESSENTIAL TOTAL BODY FORMULA,Hypotrichosis,4,0.00862546978005052,523.451612903226,4627.57142857143,6.88273204792927,3.14524938851845,2.22142461833846,4,TRUE,243.996950529833
Male,TOTAL BODY FORMULA,Arthralgia,4,0.0440515063766866,93.3870503597123,345.967741935484,4.88987242364094,3.04810985574253,2.12428508556254,4,TRUE,54.1056813165729
Male,TOTAL BODY FORMULA,Diarrhoea,4,0.26430903826012,15.2,53.970157987127,2.39026084876935,2.55769700542886,1.63387223524886,4,TRUE,8.49299691993492
Male,TOTAL BODY FORMULA,Hypotrichosis,4,0.0107818372250632,418.735483870968,1542.42857142857,6.64222644881897,3.13914587084112,2.21532110066112,4,TRUE,235.199908511975
Male,TRIVEREX,Hypertension,4,0.91171215575134,4.43281742227092,5.26296316748578,0.616449756717462,1.67247904442215,0.748654274242154,3,TRUE,1.98453254568093
Male,TRIVEREX,Swelling,4,0.694350317294067,5.84504244175546,6.96739684156903,1.00775550349353,1.91369894298403,0.989874172804032,4,TRUE,2.62173516509626
Male,TRIVEREX,Syncope,4,0.558499168258271,7.29822978915323,8.71937153755336,1.32022438581985,2.08790486572944,1.16408009554944,4,TRUE,3.27393753715382
Male,TRIVEREX MALE ENHANCEMENT,Chest Pain,4,0.903271517466576,4.45378959664674,5.56029026087985,0.629820396410059,1.68113081999436,0.757306049814365,3,TRUE,2.02073446040891
Male,5 HOUR ENERGY BERRY,Convulsion,3,0.183352843324503,16.4867886178862,27.3050805757166,2.18735642973171,2.35665232295189,1.3091012181798,4,TRUE,7.12017991143774
Male,5-HOUR ENERGY EXTRA STRENGTH BERRY,Convulsion,3,0.229191054155628,13.1878048780488,20.021199819576,1.87047996538149,2.26298615469639,1.21543504992429,4,TRUE,5.60591215140064
Male,5-HOUR ENERGY EXTRA STRENGTH BERRY,Vomiting,3,0.675867167765387,4.4481718464351,6.44997715851987,0.323731140219352,1.57362982721485,0.526078722442759,3,TRUE,1.81087473112455
Male,AG1 WHOLE FOOD DIETARY SUPPLEMENT,Feeling Abnormal,3,0.280327767851642,10.8643575418994,13.8895078922934,1.58361326063213,2.16520277793345,1.11765167316136,4,TRUE,4.46094774557259
Male,AG1 WHOLE FOOD DIETARY SUPPLEMENT,Hepatic Enzyme Increased,3,0.288029080155259,10.5691304347826,13.5088828666064,1.54495714340295,2.1510341473881,1.103483042616,4,TRUE,4.33980883152449
Male,AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Nephrolithiasis,3,0.542172386174604,5.60233041070605,6.82833612932744,0.640011761983164,1.7477609879064,0.700209883134307,3,TRUE,2.27310024017595
Male,AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Pyrexia,3,0.517774628796747,5.87052707930368,7.15838419992969,0.706032687629674,1.78193678884987,0.734385684077776,3,TRUE,2.38196524100623
Male,AG1 WHOLE FOOD POUCH 360G NON SPECIFIC,Seizure,3,0.195182059022857,15.9950592885376,19.5595908815117,2.09868755083064,2.33189216680178,1.28434106202968,4,TRUE,6.40682978152741
Male,AGELESS MALE,Swelling,3,0.708520731932721,4.27691629955947,5.16744939271255,0.255980150026807,1.53411269959542,0.486561594823326,3,TRUE,1.73142196684789
Male,AGELESS MALE PERFORMANCE,Hypertension,3,0.372127410510751,8.13260869565217,10.6260434056761,1.17903011351151,2.00474410088258,0.957192996110483,4,TRUE,3.3533843545564
Male,AGELESS MALE TONIGHT,Palpitations,3,0.399236029819481,7.56909430438842,10.0153846153846,1.07843620516446,1.96058317555814,0.913032070786041,4,TRUE,3.12508744052783
Male,ALL DAY ENERGY GREENS FRUITY,Constipation,3,0.53835253527201,5.62656322371468,6.96070726915521,0.650150971028025,1.75305857996073,0.705507475188635,3,TRUE,2.29108270191652
Male,ALL DAY ENERGY GREENS FRUITY,Diverticulitis,3,0.144538229314275,21.653743315508,26.953216374269,2.52377276400364,2.44101708565603,1.39346598088394,4,TRUE,8.70423510605003
Male,ALL DAY ENERGY GREENS FRUITY,Eructation,3,0.0984535764894338,32.480614973262,40.3333333333333,3.06288303992292,2.54804367882567,1.50049257405357,4,TRUE,12.862570022299
Male,ALL DAY ENERGY GREENS FRUITY,Gastric Disorder,3,0.127780173741606,24.6404665314402,30.6543209876543,2.69739075403816,2.47902354982221,1.43147244505012,4,TRUE,9.86498366935519
Male,ARBONNE ESSENTIALS PROTEIN SHAKE MIX - CHOCOLATE,Hypersensitivity,3,0.204423633787197,14.75,28.4750227066303,2.03301832323747,2.31283970377868,1.26528859900658,4,TRUE,6.45574794445918
Male,ARGI-VIVE III,Blood Pressure Increased,3,0.220565584375578,13.6544179523142,30.4399439383322,1.92503163205401,2.28015326947722,1.23260216470512,4,TRUE,5.99536975673813
Male,ARTRI KING,Anaemia,3,0.0714681781775615,44.2118181818182,58.2216216216216,3.50766357373664,2.61460985177487,1.56705874700278,4,TRUE,17.9345184700853
Male,ARTRI KING,Pain,3,0.768899020393075,3.91570048309179,5.01705551086082,0.138515270083219,1.46377765869004,0.41622655391795,3,TRUE,1.5878610041735
Male,ARTRI KING,Weight Increased,3,0.0825580678947693,37.99453125,50.0697674418605,3.30803814227918,2.58688115586736,1.53933005109526,4,TRUE,15.4869240871917
Male,BALANCE OF NATURE WHOLE PRODUCE FRUITS 90 CAPSULES,Hospitalisation,3,0.165116135789539,18.3633962264151,28.046578782172,2.33571581181112,2.39567674565598,1.34812564088389,4,TRUE,7.84046961693293
Male,BALANCE OF NATURE WHOLE PRODUCE VEGGIES 90 CAPSULES,Hospitalisation,3,0.2146509765264,14.1230769230769,20.0295040803515,1.9636674606998,2.29204419096074,1.24449308618865,4,TRUE,5.93818456831719
Male,"BAYER PRO ULTRA OMEGA-3 (OMEGA-3 FATTY ACIDS, VITAMIN D3)",Choking,3,0.215883186494979,13.9407216494845,41.015645869109,1.95553256023434,2.28955882053533,1.24200771576324,4,TRUE,6.04949509252975
Male,BENEFIBER STICK PACKS (WHEAT DEXTRIN) POWDER,Death,3,0.463310948185571,6.49706275033378,9.63375583722482,0.865314997441946,1.86128145460322,0.813730349831121,3,TRUE,2.70302907185725
Male,BENEFIBER UNKNOWN (NCH),Death,3,0.3243176637299,9.2832347892428,16.0593729152769,1.3755725738522,2.086082607241,1.0385315024689,4,TRUE,3.96491758929638
Male,BENEFIBER UNKNOWN (NCH) (UNKNOWN) UNKNOWN,Death,3,0.185324379274228,16.2486648865154,48.187458305537,2.17219464796529,2.35249600755785,1.30494490278575,4,TRUE,7.10593573097569
Male,BENEFIBER W WHEAT DEXTRIN (NCH) (WHEAT DEXTRIN) POWDER,Constipation,3,0.39584745240589,7.65637795275591,9.75049115913556,1.09063349539521,1.96602993019152,0.918478825419425,4,TRUE,3.14031964585932
Male,BENEFIBER W WHEAT DEXTRIN (NCH) (WHEAT DEXTRIN) POWDER,Myocardial Infarction,3,0.556034748321114,5.43217877094972,6.87677049434372,0.603803439653619,1.72869761538608,0.681146510613984,3,TRUE,2.21907287839974
Male,BENEFIBER WITH WHEAT DEXTRIN,Constipation,3,0.316677961924712,9.57342519685039,12.5402750491159,1.40961722477193,2.09951571987735,1.05196461510526,4,TRUE,3.95359437727736
Male,BENEFIBER WITH WHEAT DEXTRIN,Haematochezia,3,0.375824040416487,8.05182119205298,10.5186776859504,1.16489271524478,1.99864196620254,0.95109086143045,4,TRUE,3.31968470876467
Male,BENEFIBER WITH WHEAT DEXTRIN (NCH) (WHEAT DEXTRIN) POWDER,Abdominal Distension,3,0.327151746657631,9.31091954022989,11.6897629591039,1.36314463966302,2.08113099097328,1.03357988620118,4,TRUE,3.80538485981843
Male,BENEFIBER WITH WHEAT DEXTRIN (NCH) (WHEAT DEXTRIN) POWDER,Gout,3,0.0554494485860391,60.0037037037037,74.8571900826446,3.85571553582522,2.65562739892704,1.60807629415494,4,TRUE,23.1507964670148
Male,BODYDYNAMIX SLIMVANCE THERMOGENIC,Chest Pain,3,0.301090505822192,10.0135802469136,15.623354443891,1.48167530859556,2.12731777190817,1.07976666713607,4,TRUE,4.2481074365818
Male,CALCIUM CARBONATE (CALCIUM CARBONATE) UNKNOWN,Blood Calcium Increased,3,0.0076397018051876,434.651785714286,1326.27485380117,6.28486239008254,2.78547811215208,1.73792700737999,4,TRUE,189.121179384292
Male,"CENTRUM (MULTIMINERALS, MULTIVITAMINS) TABLET",Choking,3,0.539707966237447,5.57422680412371,8.19992367868727,0.646545025155951,1.75117656179235,0.703625457020257,3,TRUE,2.30138290759773
Male,CENTRUM MULTIGUMMIES ADULTS 50+,Foreign Body,3,0.0556342800813259,54.4563758389262,373.579564489112,3.85118083117351,2.65514740722663,1.60759630245453,4,TRUE,19.253216125701
Male,"CENTRUM SILVER (MULTIMINERALS, MULTIVITAMINS) TABLET",Foreign Body Trauma,3,0.456287351364673,6.68065492570171,8.13608180137061,0.887197883604244,1.87183882332296,0.824287718550863,3,TRUE,2.70778689251344
Male,CENTRUM SILVER ADULTS 50 PLUS,Choking,3,0.161912389871234,18.5887743413517,123.054951345163,2.36343070014914,2.40264274109477,1.35509163632267,4,TRUE,6.3509560072396
Male,CENTRUM SILVER ADULTS 50+,Weight Decreased,3,0.4731686279342,6.40355731225297,8.0071364532903,0.835151463719428,1.84659320412164,0.799042099349544,3,TRUE,2.6145630899813
Male,CENTRUM SILVER FOR MEN,Foreign Body,3,0.12981332018976,23.3326941514861,41.498418016006,2.67517881930467,2.474358746978,1.42680764220591,4,TRUE,10.2173252952802
Male,CENTRUM SILVER MEN'S 50 PLUS,Choking,3,0.161912389871234,18.5887743413517,123.054951345163,2.36343070014914,2.40264274109477,1.35509163632267,4,TRUE,6.3509560072396
Male,CENTRUM SILVER MEN'S 50+,Neuropathy Peripheral,3,0.4073686156121,7.71148325358852,9.08475740314305,1.04957669287764,1.94759425684174,0.900043152069649,4,TRUE,3.03576492858077
Male,CENTRUM SILVER MEN'S 50+,Pneumonia,3,0.632123713880845,4.8750756200847,5.75085201793722,0.419784562444943,1.62832330341946,0.580772198647368,3,TRUE,1.94414374723296
Male,CENTRUM SILVER MEN'S 50+,Prostate Cancer,3,0.674265294806235,4.56055461233729,5.37979904558644,0.32713807065045,1.57559653723567,0.528045432463577,3,TRUE,1.82107007005453
Male,"CENTRUM SILVER MEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Blood Disorder,3,0.151376994639887,22.1703296703297,26.0153349475383,2.45851687481455,2.42579024947557,1.37823914470347,4,TRUE,8.32587247681435
Male,"CENTRUM SILVER MEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Visual Impairment,3,0.599901423202514,5.11622992392223,6.06901305652421,0.494868336839857,1.66998069160734,0.622429586835243,3,TRUE,2.04998952319666
Male,CENTRUM SILVER MEN'S 50+ MULTIMINERALS MULTIVITAMINS TABLET,Coeliac Disease,3,0.0836670568664901,36.9688449848024,51.9275362318841,3.28951457634124,2.58413737451986,1.53658626974777,4,TRUE,15.4308025749835
Male,"CENTRUM SILVER MEN'S 50+ MULTIMINERALS, MULTIVITAMINS TABLET",Dysphagia,3,0.349331526092046,8.64445628997868,11.9587901701323,1.26941221551099,2.04295521500497,0.995404110232881,4,TRUE,3.59975928307089
Male,"CENTRUM SILVER MEN'S 50+(MULTIMINERALS, MULTIVITAMINS) TABLET",Dysphagia,3,0.399236029819481,7.56296641791045,10.1858293075684,1.07843620516446,1.96058317555814,0.913032070786041,4,TRUE,3.1304853655296
Male,CENTRUM SILVER MENS 50 PLUS MULTIMINERALS MULTIVITAMINS TABLET,Choking,3,0.215883186494979,13.9407216494845,41.015645869109,1.95553256023434,2.28955882053533,1.24200771576324,4,TRUE,6.04949509252975
Male,"CENTRUM SILVER MENS 50 + (MULTIMINERALS, MULTIVITAMINS) TABLET",Choking,3,0.269853983118723,11.1518900343643,24.6077847738981,1.63790510115435,2.18469817867872,1.13714707390663,4,TRUE,4.84815078395207
Male,"CENTRUM SILVER MENS 50 + (MULTIMINERALS, MULTIVITAMINS) TABLET",Dysphagia,3,0.124761259318588,24.2179104477612,55.0417391304348,2.73101614504275,2.48597802044616,1.43842691567407,4,TRUE,10.8270250109489
Male,CENTRUM SILVER MULTIMINERALS MULTIVITAMINS TABLET,Dysphagia,3,0.299427022364611,10.0864427860697,14.4782608695652,1.4895822128614,2.13031667714568,1.08276557237358,4,TRUE,4.23383951787723
Male,CENTRUM SILVER MULTIMINERALS MULTIVITAMINS TABLET,Weight Decreased,3,0.18926745117368,16.0266798418972,23.2047129658466,2.1423408923418,2.34421912746539,1.29666802269329,4,TRUE,6.77025079339884
Male,CITRACAL MAXIMUM FILM-COATED TABLET,Choking,3,0.161912389871234,18.5887743413517,123.054951345163,2.36343070014914,2.40264274109477,1.35509163632267,4,TRUE,6.3509560072396
Male,CITRACAL MAXIMUM(CHOLECALCIFEROL +CALCIUM CITRATE) FILM-COATED TABLET,Choking,3,0.215883186494979,13.9407216494845,41.015645869109,1.95553256023434,2.28955882053533,1.24200771576324,4,TRUE,6.04949509252975
