product_clean,meddra_pt,a,n_product,n_pt,b,c,d,N_total,prr,chi2,prr_signal,ror,ror_se,ror_lower,ror_signal,expected,eb05,gps_signal,ic,ic_var,ic025,bcpnn_signal,n_methods,robust_signal,analysis
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Cough,11,301,729,290,718,42150,43169,2.18190062836043,5.91326580489389,TRUE,2.32234994256777,0.303008870315711,1.28233443407998,TRUE,5.0830225393222,0.28132488990048,FALSE,1.04251557559655,0.0869333569681142,0.464620097046402,TRUE,3,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Drug Ineffective,3,301,73,298,70,42798,43169,6.10365448504983,7.8559580790892,TRUE,7.1180845123965,0.550701490768237,2.41878110621888,TRUE,0.508999513539809,0.693578348766268,FALSE,1.79442944316722,0.28569112094327,0.746807846303326,TRUE,3,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Drug Intolerance,3,301,30,298,27,42841,43169,15.8242894056848,25.2817803892839,TRUE,18.2665143901325,0.570483433311718,5.97104551166492,TRUE,0.209177882276634,1.97511396448044,TRUE,2.30313547454283,0.28569112094327,1.25551387767893,TRUE,4,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Fear,14,301,214,287,200,42668,43169,9.9693023255814,97.7958225267823,TRUE,10.7330499837363,0.278306927287083,6.22047448137125,TRUE,1.49213556023999,2.50518498225505,TRUE,2.86366517230406,0.0689423524703631,2.34903040739777,TRUE,4,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Feeling Abnormal,12,301,639,289,627,42241,43169,2.72571492155335,11.3847034697402,TRUE,2.90661189439135,0.291670242454151,1.64101414233751,TRUE,4.4554888924923,0.637826534660731,FALSE,1.33482879371905,0.0799768352289838,0.780537344916467,TRUE,3,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Hypothyroidism,4,301,47,297,43,42825,43169,13.2482422931314,30.9574162735657,TRUE,14.8915097073312,0.498593444683145,5.60437801481948,TRUE,0.327712015566726,2.06549846051921,TRUE,2.44272419573417,0.222199057451206,1.51881949334081,TRUE,4,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Oesophageal Injury,5,301,87,296,82,42786,43169,8.68406125921724,25.2148070871795,TRUE,9.6203485103991,0.444224545786203,4.02771968961857,TRUE,0.606615858602238,1.70403519008171,TRUE,2.31327711473681,0.181795017047166,1.47758354799815,TRUE,4,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Panic Reaction,3,301,33,298,30,42838,43169,14.2418604651163,22.5671930309894,TRUE,16.4686547491556,0.567339931786959,5.41662320124544,TRUE,0.230095670504297,1.83782616492774,TRUE,2.26119749224198,0.28569112094327,1.21357589537809,TRUE,4,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Pharyngeal Injury,8,301,129,293,121,42747,43169,9.41610609263886,48.9229419626702,TRUE,10.1893214433438,0.359594298765801,5.03561381810482,TRUE,0.899464893789525,2.1483948557537,TRUE,2.60258754454388,0.117623894052513,1.93037927964963,TRUE,4,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Pharyngitis,4,301,135,297,131,42737,43169,4.34865968400497,7.02601936241651,TRUE,4.91596638655462,0.482919794740552,1.90782825606246,TRUE,0.941300470244852,0.544259900788748,FALSE,1.64255387360198,0.222199057451206,0.718649171208622,TRUE,3,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Sensation Of Foreign Body,3,301,70,298,67,42801,43169,6.37695244706699,8.3651105529402,TRUE,7.43496494819778,0.551273569063814,2.52362830634369,TRUE,0.488081725312145,0.754078059981777,FALSE,1.82465264332692,0.28569112094327,0.777031046463019,TRUE,3,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Skin Discolouration,4,301,148,297,144,42724,43169,3.95607235142119,5.96463638159512,TRUE,4.47233869326277,0.482210936996617,1.73807474611642,TRUE,1.03194421923139,0.411668507975765,FALSE,1.55456123427301,0.222199057451206,0.630656531879652,TRUE,3,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Stress,4,301,143,297,139,42729,43169,4.09837711226368,6.34808516650756,TRUE,4.6331797235023,0.482468059644131,1.79967483401791,TRUE,0.997081238851954,0.461233697685974,FALSE,1.58777249032735,0.222199057451206,0.663867787934,TRUE,3,TRUE,no_formulation
"CENTRUM SILVER WOMEN'S 50+ (MULTIMINERALS, MULTIVITAMINS) TABLET",Throat Irritation,72,301,777,229,705,42163,43169,14.5448787728847,826.5735974286,TRUE,18.8796940935599,0.139969830903061,14.349944711549,TRUE,5.41770715096481,3.43615743778932,TRUE,3.6148707862348,0.0137699386772596,3.38487383751034,TRUE,4,TRUE,no_formulation
